ServerTime,ESP_ms,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR,Label
2025-04-29 14:39:54.952177,195315,-1.532,1.032,10.592,-0.004,0.036,-0.003,85816,awake
2025-04-29 14:39:54.969997,195335,-1.554,1.039,10.599,-0.011,0.031,-0.010,85885,awake
2025-04-29 14:39:54.990765,195355,-1.539,1.037,10.556,-0.013,0.030,-0.013,85928,awake
2025-04-29 14:39:55.014216,195375,-1.499,1.013,10.592,-0.010,0.029,-0.015,85937,awake
2025-04-29 14:39:55.031263,195395,-1.480,0.998,10.602,-0.008,0.031,-0.014,85819,awake
2025-04-29 14:39:55.054622,195415,-1.482,1.058,10.549,-0.002,0.030,-0.009,85386,awake
2025-04-29 14:39:55.071532,195435,-1.547,1.013,10.580,0.004,0.027,-0.009,84807,awake
2025-04-29 14:39:55.091625,195455,-1.532,0.970,10.546,0.000,0.026,-0.017,84362,awake
2025-04-29 14:39:55.113734,195475,-1.444,0.974,10.561,0.009,0.022,-0.019,84183,awake
2025-04-29 14:39:55.129996,195495,-1.391,0.977,10.551,0.023,0.022,-0.005,84226,awake
2025-04-29 14:39:55.154569,195515,-1.425,1.027,10.554,0.027,0.022,0.005,84358,awake
2025-04-29 14:39:55.171192,195535,-1.420,1.113,10.618,0.017,0.027,0.002,84481,awake
2025-04-29 14:39:55.191282,195555,-1.439,1.116,10.637,-0.018,0.040,-0.004,84586,awake
2025-04-29 14:39:55.210680,195575,-1.477,1.123,10.635,-0.058,0.052,-0.012,84683,awake
2025-04-29 14:39:55.230206,195595,-1.523,1.104,10.580,-0.080,0.058,-0.018,84807,awake
2025-04-29 14:39:55.249127,195615,-1.518,1.041,10.525,-0.075,0.056,-0.020,84946,awake
2025-04-29 14:39:55.271700,195635,-1.504,1.006,10.542,-0.053,0.051,-0.017,85105,awake
2025-04-29 14:39:55.290015,195655,-1.508,1.020,10.518,-0.022,0.043,-0.006,85189,awake
2025-04-29 14:39:55.311232,195675,-1.539,0.984,10.563,-0.004,0.037,-0.006,85224,awake
2025-04-29 14:39:55.335808,195695,-1.508,1.034,10.597,-0.003,0.032,-0.010,85159,awake
2025-04-29 14:39:55.351363,195715,-1.465,1.053,10.597,-0.009,0.032,-0.008,85142,awake
2025-04-29 14:39:55.374845,195735,-1.511,1.022,10.585,-0.021,0.036,-0.005,85147,awake
2025-04-29 14:39:55.391509,195755,-1.547,1.044,10.561,-0.025,0.038,-0.009,85188,awake
2025-04-29 14:39:55.410620,195775,-1.578,1.013,10.530,-0.018,0.033,-0.022,85137,awake
2025-04-29 14:39:55.429951,195795,-1.472,0.986,10.558,-0.004,0.027,-0.025,85109,awake
2025-04-29 14:39:55.451454,195815,-1.417,1.001,10.578,0.010,0.026,-0.014,85201,awake
2025-04-29 14:39:55.474667,195835,-1.427,0.962,10.590,0.012,0.028,-0.008,85216,awake
2025-04-29 14:39:55.490305,195855,-1.425,1.015,10.590,0.008,0.030,-0.006,85288,awake
2025-04-29 14:39:55.512010,195875,-1.393,1.073,10.549,0.002,0.032,0.000,85300,awake
2025-04-29 14:39:55.530368,195895,-1.437,1.085,10.611,-0.008,0.045,0.005,85385,awake
2025-04-29 14:39:55.551245,195915,-1.465,1.092,10.618,-0.030,0.058,-0.002,85445,awake
2025-04-29 14:39:55.577174,195935,-1.496,1.075,10.542,-0.052,0.056,-0.010,85288,awake
2025-04-29 14:39:55.590985,195955,-1.542,1.065,10.537,-0.060,0.051,-0.012,85696,awake
2025-04-29 14:39:55.612233,195975,-1.544,1.022,10.518,-0.053,0.047,-0.012,85769,awake
2025-04-29 14:39:55.630698,195995,-1.523,1.006,10.546,-0.031,0.050,-0.012,85843,awake
2025-04-29 14:39:55.650433,196015,-1.513,1.013,10.563,-0.008,0.043,-0.008,85878,awake
2025-04-29 14:39:55.671274,196035,-1.532,1.001,10.546,0.012,0.026,-0.005,85909,awake
2025-04-29 14:39:55.691373,196055,-1.489,1.018,10.575,0.015,0.016,-0.008,85975,awake
2025-04-29 14:39:55.710144,196075,-1.425,1.044,10.587,0.009,0.021,-0.006,86096,awake
2025-04-29 14:39:55.731596,196095,-1.425,1.061,10.623,-0.002,0.033,-0.001,86185,awake
2025-04-29 14:39:55.751170,196115,-1.441,1.075,10.609,-0.014,0.038,0.000,86069,awake
2025-04-29 14:39:55.771243,196135,-1.480,1.044,10.587,-0.032,0.041,-0.005,85658,awake
2025-04-29 14:39:55.791062,196155,-1.470,1.030,10.587,-0.038,0.047,-0.005,84990,awake
2025-04-29 14:39:55.810238,196175,-1.518,0.998,10.554,-0.034,0.051,-0.001,84509,awake
2025-04-29 14:39:55.834178,196195,-1.575,0.977,10.484,-0.016,0.042,-0.005,84260,awake
2025-04-29 14:39:55.853727,196215,-1.547,1.030,10.491,0.016,0.021,-0.005,84265,awake
2025-04-29 14:39:55.871863,196235,-1.508,1.051,10.546,0.041,0.004,0.002,84262,awake
2025-04-29 14:39:55.893426,196255,-1.460,1.094,10.585,0.039,0.009,0.003,84355,awake
2025-04-29 14:39:55.911045,196275,-1.439,1.142,10.621,0.011,0.027,0.001,84480,awake
2025-04-29 14:39:55.930960,196295,-1.499,1.123,10.618,-0.032,0.045,-0.009,84577,awake
2025-04-29 14:39:55.949330,196315,-1.475,1.075,10.602,-0.065,0.059,-0.021,84605,awake
2025-04-29 14:39:55.978065,196335,-1.468,1.080,10.539,-0.062,0.056,-0.018,84669,awake
2025-04-29 14:39:55.992807,196355,-1.504,0.998,10.506,-0.039,0.044,-0.013,84747,awake
2025-04-29 14:39:56.014398,196375,-1.484,0.998,10.520,-0.010,0.031,-0.007,84855,awake
2025-04-29 14:39:56.029954,196395,-1.494,1.025,10.592,0.006,0.021,-0.001,84994,awake
2025-04-29 14:39:56.052708,196415,-1.499,1.070,10.578,0.000,0.022,-0.001,85117,awake
2025-04-29 14:39:56.070751,196435,-1.484,1.080,10.604,-0.016,0.035,-0.008,85161,awake
2025-04-29 14:39:56.094016,196455,-1.484,1.109,10.597,-0.034,0.043,-0.014,85143,awake
2025-04-29 14:39:56.116311,196475,-1.506,1.111,10.573,-0.038,0.036,-0.016,85083,awake
2025-04-29 14:39:56.131521,196495,-1.456,1.058,10.585,-0.041,0.035,-0.020,85120,awake
2025-04-29 14:39:56.158018,196515,-1.439,1.006,10.609,-0.047,0.047,-0.019,85147,awake
2025-04-29 14:39:56.170098,196535,-1.456,1.010,10.563,-0.045,0.051,-0.013,85259,awake
2025-04-29 14:39:56.196090,196555,-1.508,1.003,10.561,-0.041,0.045,-0.009,85359,awake
2025-04-29 14:39:56.215664,196575,-1.518,0.998,10.518,-0.036,0.034,-0.010,85397,awake
2025-04-29 14:39:56.230120,196595,-1.487,1.032,10.537,-0.019,0.026,-0.002,85378,awake
2025-04-29 14:39:56.255302,196615,-1.460,1.044,10.539,-0.005,0.031,0.002,85384,awake
2025-04-29 14:39:56.271092,196635,-1.458,1.053,10.580,-0.005,0.038,-0.001,85421,awake
2025-04-29 14:39:56.298052,196655,-1.460,1.037,10.635,-0.020,0.046,-0.007,85513,awake
2025-04-29 14:39:56.311876,196675,-1.437,1.020,10.594,-0.051,0.050,-0.007,85650,awake
2025-04-29 14:39:56.331112,196695,-1.482,0.977,10.563,-0.076,0.053,0.002,85587,awake
2025-04-29 14:39:56.350520,196715,-1.520,0.977,10.561,-0.064,0.045,-0.003,85626,awake
2025-04-29 14:39:56.369468,196735,-1.520,0.977,10.537,-0.034,0.034,-0.009,85657,awake
2025-04-29 14:39:56.397157,196755,-1.484,1.022,10.518,-0.009,0.031,0.001,85701,awake
2025-04-29 14:39:56.410497,196775,-1.516,1.001,10.585,0.004,0.031,0.002,85691,awake
2025-04-29 14:39:56.430237,196795,-1.501,1.015,10.582,-0.008,0.034,-0.010,85676,awake
2025-04-29 14:39:56.450398,196815,-1.484,1.015,10.602,-0.025,0.033,-0.018,85742,awake
2025-04-29 14:39:56.470234,196835,-1.401,0.967,10.609,-0.038,0.037,-0.025,85735,awake
2025-04-29 14:39:56.505909,196855,-1.372,0.943,10.597,-0.043,0.048,-0.017,85531,awake
2025-04-29 14:39:56.513286,196875,-1.472,0.972,10.570,-0.037,0.052,-0.005,85089,awake
2025-04-29 14:39:56.530468,196895,-1.595,0.982,10.525,-0.024,0.041,-0.012,84547,awake
2025-04-29 14:39:56.550725,196915,-1.580,0.972,10.520,-0.005,0.025,-0.026,84297,awake
2025-04-29 14:39:56.572230,196935,-1.494,0.955,10.542,0.010,0.021,-0.030,84076,awake
2025-04-29 14:39:56.590411,196955,-1.451,0.941,10.609,0.015,0.032,-0.022,84128,awake
2025-04-29 14:39:56.610896,196975,-1.475,0.979,10.590,0.007,0.042,-0.021,84282,awake
2025-04-29 14:39:56.630507,196995,-1.460,1.008,10.575,-0.006,0.042,-0.027,84466,awake
2025-04-29 14:39:56.650687,197015,-1.439,1.003,10.592,-0.003,0.031,-0.048,84609,awake
2025-04-29 14:39:56.672837,197035,-1.437,1.056,10.558,-0.009,0.033,-0.048,84629,awake
2025-04-29 14:39:56.702681,197055,-1.458,1.099,10.590,-0.018,0.039,-0.027,84639,awake
2025-04-29 14:39:56.712189,197075,-1.532,1.061,10.556,-0.023,0.043,-0.018,84675,awake
2025-04-29 14:39:56.734544,197095,-1.549,1.027,10.549,-0.026,0.041,-0.025,84794,awake
2025-04-29 14:39:56.751193,197115,-1.511,1.022,10.592,-0.029,0.042,-0.035,84916,awake
2025-04-29 14:39:56.772107,197135,-1.458,0.986,10.613,-0.032,0.047,-0.030,85047,awake
2025-04-29 14:39:56.792813,197155,-1.451,0.994,10.556,-0.029,0.044,-0.017,84955,awake
2025-04-29 14:39:56.824051,197175,-1.506,0.994,10.551,-0.025,0.037,-0.011,84951,awake
2025-04-29 14:39:56.831055,197195,-1.525,1.003,10.566,-0.018,0.033,-0.011,84958,awake
2025-04-29 14:39:56.850455,197215,-1.516,1.030,10.556,-0.011,0.031,-0.009,84978,awake
2025-04-29 14:39:56.869584,197235,-1.496,0.989,10.602,-0.009,0.031,-0.009,84966,awake
2025-04-29 14:39:56.896810,197255,-1.482,1.001,10.590,-0.017,0.034,-0.012,84930,awake
2025-04-29 14:39:56.911399,197275,-1.480,1.001,10.623,-0.027,0.041,-0.009,85032,awake
2025-04-29 14:39:56.935793,197295,-1.508,0.989,10.546,-0.032,0.038,-0.009,85124,awake
2025-04-29 14:39:56.951123,197315,-1.537,0.984,10.563,-0.023,0.034,-0.013,85286,awake
2025-04-29 14:39:56.976961,197335,-1.480,0.974,10.534,-0.009,0.033,-0.015,85381,awake
2025-04-29 14:39:56.990031,197355,-1.427,0.996,10.594,-0.000,0.036,-0.005,85431,awake
2025-04-29 14:39:57.010817,197375,-1.475,0.974,10.587,0.000,0.031,0.001,85124,awake
2025-04-29 14:39:57.030340,197395,-1.501,0.998,10.587,-0.005,0.028,-0.002,85517,awake
2025-04-29 14:39:57.050208,197415,-1.465,1.027,10.580,-0.011,0.029,-0.004,85640,awake
2025-04-29 14:39:57.074644,197435,-1.482,1.030,10.566,-0.017,0.034,-0.002,85735,awake
2025-04-29 14:39:57.090489,197455,-1.501,1.080,10.566,-0.015,0.033,-0.003,85815,awake
2025-04-29 14:39:57.112350,197475,-1.549,1.022,10.578,-0.016,0.031,-0.009,85854,awake
2025-04-29 14:39:57.129922,197495,-1.465,1.015,10.580,-0.017,0.038,-0.012,85868,awake
2025-04-29 14:39:57.151782,197515,-1.458,0.974,10.652,-0.023,0.031,0.010,85814,awake
2025-04-29 14:39:57.170817,197535,-1.396,0.922,10.673,-0.012,0.040,0.009,85712,awake
2025-04-29 14:39:57.190487,197555,-1.343,0.953,10.506,-0.007,0.035,0.006,85435,awake
2025-04-29 14:39:57.211865,197575,-1.391,1.056,10.666,0.001,0.034,0.019,84868,awake
2025-04-29 14:39:57.229876,197595,-1.506,1.044,10.570,0.002,0.031,0.024,84417,awake
2025-04-29 14:39:57.251224,197615,-1.532,1.051,10.546,-0.008,0.022,0.010,84131,awake
2025-04-29 14:39:57.270609,197635,-1.480,1.037,10.599,-0.015,0.031,0.001,84058,awake
2025-04-29 14:39:57.290914,197655,-1.477,1.018,10.597,-0.024,0.040,0.005,84100,awake
2025-04-29 14:39:57.317446,197675,-1.501,1.027,10.558,-0.029,0.043,0.008,84236,awake
2025-04-29 14:39:57.330520,197695,-1.489,1.039,10.523,-0.027,0.038,0.011,84279,awake
2025-04-29 14:39:57.352062,197715,-1.456,0.982,10.568,-0.025,0.041,0.012,84308,awake
2025-04-29 14:39:57.370540,197735,-1.432,1.003,10.590,-0.026,0.044,0.003,84399,awake
2025-04-29 14:39:57.390096,197755,-1.463,1.049,10.549,-0.027,0.040,0.005,84496,awake
2025-04-29 14:39:57.410081,197775,-1.470,1.053,10.546,-0.020,0.035,0.009,84678,awake
2025-04-29 14:39:57.429816,197795,-1.468,1.008,10.587,-0.020,0.041,0.001,84786,awake
2025-04-29 14:39:57.451051,197815,-1.439,0.991,10.594,-0.034,0.049,-0.010,84903,awake
2025-04-29 14:39:57.469456,197835,-1.425,0.977,10.573,-0.044,0.048,-0.008,84998,awake
2025-04-29 14:39:57.492854,197855,-1.475,1.006,10.590,-0.043,0.042,-0.005,84941,awake
2025-04-29 14:39:57.514825,197875,-1.492,1.006,10.563,-0.029,0.038,-0.002,84957,awake
2025-04-29 14:39:57.531917,197895,-1.470,1.030,10.551,-0.016,0.039,-0.005,85035,awake
2025-04-29 14:39:57.552202,197915,-1.458,1.053,10.580,-0.022,0.046,0.003,85069,awake
2025-04-29 14:39:57.572099,197935,-1.496,0.989,10.573,-0.042,0.047,-0.006,85123,awake
2025-04-29 14:39:57.596144,197955,-1.494,0.955,10.575,-0.052,0.046,-0.019,85129,awake
2025-04-29 14:39:57.623415,197975,-1.448,0.958,10.568,-0.044,0.047,-0.019,85107,awake
2025-04-29 14:39:57.635985,197995,-1.458,0.958,10.570,-0.022,0.042,-0.009,85142,awake
2025-04-29 14:39:57.656033,198015,-1.499,0.979,10.539,-0.001,0.030,-0.005,85251,awake
2025-04-29 14:39:57.678912,198035,-1.494,0.984,10.594,0.006,0.025,-0.009,85317,awake
2025-04-29 14:39:57.690216,198055,-1.437,0.984,10.635,-0.002,0.034,-0.010,85368,awake
2025-04-29 14:39:57.716868,198075,-1.439,1.018,10.623,-0.021,0.048,-0.011,85411,awake
2025-04-29 14:39:57.729750,198095,-1.480,0.991,10.570,-0.042,0.054,-0.015,85503,awake
2025-04-29 14:39:57.750488,198115,-1.501,0.970,10.580,-0.049,0.050,-0.022,85542,awake
2025-04-29 14:39:57.774238,198135,-1.456,0.960,10.556,-0.040,0.046,-0.021,85573,awake
2025-04-29 14:39:57.790216,198155,-1.451,0.953,10.592,-0.028,0.043,-0.014,85571,awake
2025-04-29 14:39:57.809438,198175,-1.494,0.946,10.534,-0.019,0.041,-0.012,85602,awake
2025-04-29 14:39:57.830628,198195,-1.494,0.989,10.582,-0.012,0.037,-0.009,85707,awake
2025-04-29 14:39:57.851098,198215,-1.496,0.989,10.587,-0.005,0.038,-0.005,85750,awake
2025-04-29 14:39:57.870323,198235,-1.504,1.003,10.590,-0.010,0.035,-0.006,85825,awake
2025-04-29 14:39:57.893257,198255,-1.432,1.003,10.606,-0.020,0.042,-0.014,85673,awake
2025-04-29 14:39:57.910395,198275,-1.475,0.960,10.594,-0.037,0.046,-0.014,85218,awake
2025-04-29 14:39:57.934104,198295,-1.532,0.962,10.582,-0.042,0.047,-0.014,84628,awake
2025-04-29 14:39:57.950155,198315,-1.539,0.948,10.511,-0.028,0.039,-0.015,84294,awake
2025-04-29 14:39:57.971719,198335,-1.537,0.912,10.496,-0.001,0.026,-0.012,84134,awake
2025-04-29 14:39:57.990479,198355,-1.487,0.974,10.527,0.025,0.019,-0.007,84279,awake
2025-04-29 14:39:58.010399,198375,-1.456,1.003,10.580,0.037,0.016,0.001,84452,awake
2025-04-29 14:39:58.036777,198395,-1.489,1.051,10.609,0.025,0.022,-0.001,84560,awake
2025-04-29 14:39:58.050312,198415,-1.501,1.051,10.635,-0.006,0.035,-0.011,84590,awake
2025-04-29 14:39:58.072448,198435,-1.492,1.058,10.611,-0.038,0.046,-0.020,84577,awake
2025-04-29 14:39:58.090470,198455,-1.494,1.006,10.578,-0.054,0.051,-0.024,84588,awake
2025-04-29 14:39:58.111232,198475,-1.487,0.979,10.532,-0.042,0.046,-0.022,84707,awake
2025-04-29 14:39:58.159845,198495,-1.472,0.955,10.568,-0.017,0.037,-0.015,84845,awake
2025-04-29 14:39:58.165829,198515,-1.446,0.953,10.570,0.000,0.033,-0.010,84902,awake
2025-04-29 14:39:58.174361,198535,-1.439,0.982,10.604,-0.002,0.031,-0.007,84935,awake
2025-04-29 14:39:58.190052,198555,-1.468,1.022,10.609,-0.021,0.036,-0.008,85019,awake
2025-04-29 14:39:58.210223,198575,-1.499,1.025,10.590,-0.037,0.043,-0.011,84989,awake
2025-04-29 14:39:58.251301,198595,-1.504,1.003,10.570,-0.040,0.044,-0.016,84952,awake
2025-04-29 14:39:58.271242,198615,-1.513,0.950,10.570,-0.033,0.042,-0.016,84915,awake
2025-04-29 14:39:58.271242,198635,-1.492,0.927,10.563,-0.021,0.037,-0.013,84947,awake
2025-04-29 14:39:58.290909,198655,-1.482,0.950,10.597,-0.009,0.033,-0.010,85002,awake
2025-04-29 14:39:58.312770,198675,-1.427,0.948,10.575,-0.004,0.031,-0.007,84952,awake
2025-04-29 14:39:58.348241,198695,-1.434,0.977,10.602,-0.010,0.033,-0.001,85229,awake
2025-04-29 14:39:58.357977,198715,-1.484,1.008,10.570,-0.018,0.035,0.001,85402,awake
2025-04-29 14:39:58.373272,198735,-1.511,1.003,10.554,-0.024,0.038,-0.006,85511,awake
2025-04-29 14:39:58.390139,198755,-1.463,1.010,10.604,-0.026,0.041,-0.014,85565,awake
2025-04-29 14:39:58.418617,198775,-1.470,0.974,10.580,-0.031,0.045,-0.011,85597,awake
2025-04-29 14:39:58.436888,198795,-1.520,0.927,10.558,-0.040,0.045,-0.010,85728,awake
2025-04-29 14:39:58.452444,198815,-1.489,0.972,10.575,-0.031,0.043,-0.013,85805,awake
2025-04-29 14:39:58.470498,198835,-1.463,0.996,10.539,-0.016,0.040,-0.006,85915,awake
2025-04-29 14:39:58.495293,198855,-1.468,0.960,10.578,-0.011,0.036,-0.003,85858,awake
2025-04-29 14:39:58.512846,198875,-1.487,0.936,10.575,-0.018,0.039,-0.009,85828,awake
2025-04-29 14:39:58.539001,198895,-1.532,1.003,10.592,-0.021,0.039,-0.006,85820,awake
2025-04-29 14:39:58.551592,198915,-1.506,1.001,10.556,-0.017,0.038,-0.006,85849,awake
2025-04-29 14:39:58.571670,198935,-1.492,0.979,10.592,-0.018,0.036,-0.009,85876,awake
2025-04-29 14:39:58.592262,198955,-1.422,0.965,10.580,-0.021,0.038,-0.011,85928,awake
2025-04-29 14:39:58.610665,198975,-1.432,0.960,10.613,-0.026,0.040,-0.006,85607,awake
2025-04-29 14:39:58.630078,198995,-1.506,0.941,10.618,-0.031,0.043,-0.008,85064,awake
2025-04-29 14:39:58.653060,199015,-1.520,0.941,10.556,-0.035,0.045,-0.017,84559,awake
2025-04-29 14:39:58.670619,199035,-1.470,0.922,10.566,-0.025,0.041,-0.017,84248,awake
2025-04-29 14:39:58.690006,199055,-1.441,0.929,10.530,-0.008,0.032,-0.010,84093,awake
2025-04-29 14:39:58.712833,199075,-1.422,1.015,10.551,0.004,0.020,0.002,84100,awake
2025-04-29 14:39:58.730012,199095,-1.458,1.020,10.602,0.002,0.023,0.006,84203,awake
2025-04-29 14:39:58.753579,199115,-1.506,1.013,10.623,-0.028,0.039,-0.006,84350,awake
2025-04-29 14:39:58.770849,199135,-1.494,0.965,10.611,-0.071,0.055,-0.016,84514,awake
2025-04-29 14:39:58.790291,199155,-1.516,0.924,10.575,-0.097,0.065,-0.023,84620,awake
2025-04-29 14:39:58.812221,199175,-1.525,0.898,10.537,-0.086,0.057,-0.028,84713,awake
2025-04-29 14:39:58.832147,199195,-1.506,0.898,10.549,-0.050,0.042,-0.024,84832,awake
2025-04-29 14:39:58.860245,199215,-1.458,0.900,10.544,-0.020,0.030,-0.015,84879,awake
2025-04-29 14:39:58.872448,199235,-1.422,0.946,10.580,-0.012,0.027,-0.005,84997,awake
2025-04-29 14:39:58.890939,199255,-1.465,0.962,10.623,-0.027,0.035,-0.003,85092,awake
2025-04-29 14:39:58.912984,199275,-1.460,0.943,10.654,-0.061,0.049,-0.013,85166,awake
2025-04-29 14:39:58.935499,199295,-1.501,0.950,10.630,-0.083,0.053,-0.021,85234,awake
2025-04-29 14:39:58.957224,199315,-1.520,0.895,10.558,-0.087,0.052,-0.020,85183,awake
2025-04-29 14:39:58.972175,199335,-1.518,0.855,10.566,-0.076,0.047,-0.022,85113,awake
2025-04-29 14:39:58.994410,199355,-1.508,0.831,10.554,-0.053,0.043,-0.017,85075,awake
2025-04-29 14:39:59.012570,199375,-1.525,0.836,10.558,-0.025,0.037,-0.010,85093,awake
2025-04-29 14:39:59.031157,199395,-1.489,0.838,10.580,-0.010,0.033,-0.007,85154,awake
2025-04-29 14:39:59.051394,199415,-1.460,0.792,10.590,-0.015,0.033,-0.007,85290,awake
2025-04-29 14:39:59.071498,199435,-1.506,0.761,10.578,-0.020,0.037,-0.002,85278,awake
2025-04-29 14:39:59.091536,199455,-1.480,0.752,10.527,0.005,0.041,0.010,85362,awake
2025-04-29 14:39:59.114411,199475,-1.518,0.730,10.532,0.048,0.029,0.027,85458,awake
2025-04-29 14:39:59.132393,199495,-1.516,0.812,10.494,0.100,0.003,0.039,85570,awake
2025-04-29 14:39:59.153080,199515,-1.429,0.931,10.568,0.128,-0.006,0.046,85618,awake
2025-04-29 14:39:59.181877,199535,-1.422,1.037,10.678,0.106,0.013,0.046,85601,awake
2025-04-29 14:39:59.191396,199555,-1.489,1.094,10.676,0.037,0.036,0.035,85607,awake
2025-04-29 14:39:59.212287,199575,-1.499,1.109,10.613,-0.025,0.051,0.017,85629,awake
2025-04-29 14:39:59.232113,199595,-1.475,1.008,10.592,-0.063,0.062,0.003,85675,awake
2025-04-29 14:39:59.252849,199615,-1.506,0.965,10.602,-0.082,0.072,-0.010,85768,awake
2025-04-29 14:39:59.273055,199635,-1.516,1.022,10.592,-0.075,0.067,-0.011,85824,awake
2025-04-29 14:39:59.291184,199655,-1.568,1.022,10.539,-0.053,0.034,-0.006,85875,awake
2025-04-29 14:39:59.313977,199675,-1.556,0.986,10.558,-0.034,0.019,-0.010,85843,awake
2025-04-29 14:39:59.333443,199695,-1.456,1.032,10.613,-0.039,0.025,-0.017,85716,awake
2025-04-29 14:39:59.353566,199715,-1.336,1.013,10.690,-0.078,0.049,-0.028,85370,awake
2025-04-29 14:39:59.370021,199735,-1.420,0.922,10.661,-0.143,0.064,-0.035,84862,awake
2025-04-29 14:39:59.391033,199755,-1.575,0.845,10.630,-0.187,0.071,-0.043,84522,awake
2025-04-29 14:39:59.409354,199775,-1.561,0.716,10.501,-0.166,0.073,-0.046,84287,awake
2025-04-29 14:39:59.430427,199795,-1.460,0.642,10.467,-0.107,0.065,-0.032,84222,awake
2025-04-29 14:39:59.456977,199815,-1.468,0.725,10.484,-0.035,0.045,0.001,84244,awake
2025-04-29 14:39:59.473236,199835,-1.532,0.828,10.494,0.024,0.019,0.030,84387,awake
2025-04-29 14:39:59.492541,199855,-1.549,0.917,10.563,0.044,0.004,0.034,84522,awake
2025-04-29 14:39:59.512905,199875,-1.525,0.970,10.628,0.019,0.007,0.023,84700,awake
2025-04-29 14:39:59.542475,199895,-1.501,0.958,10.647,-0.037,0.027,0.005,84681,awake
2025-04-29 14:39:59.554131,199915,-1.446,0.943,10.654,-0.078,0.053,0.006,84749,awake
2025-04-29 14:39:59.572828,199935,-1.448,0.807,10.532,-0.091,0.061,0.046,84855,awake
2025-04-29 14:39:59.590999,199955,-1.393,0.730,10.551,-0.064,0.050,0.062,84988,awake
2025-04-29 14:39:59.610648,199975,-1.585,0.634,10.556,-0.051,0.031,0.044,85022,awake
2025-04-29 14:39:59.635270,199995,-1.556,0.670,10.587,-0.042,0.033,-0.004,84996,awake
2025-04-29 14:39:59.649122,200015,-1.496,0.824,10.477,-0.013,0.020,-0.006,85037,awake
2025-04-29 14:39:59.674696,200035,-1.609,0.630,10.602,0.010,0.031,0.009,85069,awake
2025-04-29 14:39:59.690234,200055,-1.561,0.716,10.561,-0.003,0.020,-0.005,85072,awake
2025-04-29 14:39:59.709608,200075,-1.427,0.979,10.520,0.018,0.015,0.011,85183,awake
2025-04-29 14:39:59.730719,200095,-1.403,1.032,10.609,0.045,0.008,0.050,85256,awake
2025-04-29 14:39:59.750142,200115,-1.472,0.905,10.676,0.014,0.019,0.043,85341,awake
2025-04-29 14:39:59.776196,200135,-1.532,0.891,10.645,-0.040,0.041,0.015,85312,awake
2025-04-29 14:39:59.791106,200155,-1.544,0.749,10.575,-0.060,0.054,-0.010,85352,awake
2025-04-29 14:39:59.811538,200175,-1.446,0.613,10.621,-0.054,0.055,-0.045,85393,awake
2025-04-29 14:39:59.829641,200195,-1.360,0.630,10.549,-0.040,0.051,-0.050,85536,awake
2025-04-29 14:39:59.852296,200215,-1.386,0.668,10.539,-0.007,0.035,-0.023,85604,awake
2025-04-29 14:39:59.869590,200235,-1.434,0.721,10.542,0.042,0.027,-0.013,85664,awake
2025-04-29 14:39:59.891602,200255,-1.453,0.857,10.578,0.074,0.015,-0.014,85647,awake
2025-04-29 14:39:59.911899,200275,-1.468,1.053,10.630,0.070,0.019,-0.017,85640,awake
2025-04-29 14:39:59.930956,200295,-1.554,1.020,10.602,0.038,0.026,-0.064,85718,awake
2025-04-29 14:39:59.951507,200315,-1.561,1.025,10.678,-0.026,0.048,-0.114,85801,awake
2025-04-29 14:39:59.971478,200335,-1.391,1.044,10.657,-0.092,0.092,-0.105,85938,awake
2025-04-29 14:39:59.989903,200355,-1.432,0.759,10.673,-0.137,0.121,-0.051,85898,awake
2025-04-29 14:40:00.009792,200375,-1.537,0.611,10.506,-0.140,0.099,-0.051,85924,awake
2025-04-29 14:40:00.031048,200395,-1.468,0.733,10.434,-0.068,0.055,-0.049,85715,awake
2025-04-29 14:40:00.050536,200415,-1.427,0.757,10.518,0.035,0.014,-0.017,85239,awake
2025-04-29 14:40:00.073091,200435,-1.542,0.785,10.592,0.092,-0.013,0.015,84690,awake
