ServerTime,ESP_ms,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR
2025-04-29 13:56:26.773911,68831,5.133,2.370,-7.266,-0.045,0.028,-0.010,628
2025-04-29 13:56:26.793309,68851,5.102,2.349,-7.252,-0.026,0.039,-0.006,649
2025-04-29 13:56:26.814660,68871,5.162,2.421,-7.211,-0.038,0.044,-0.027,703
2025-04-29 13:56:26.823414,68891,5.085,2.291,-7.238,-0.027,0.051,0.047,741
2025-04-29 13:56:26.857662,68911,5.042,2.306,-7.269,0.002,0.020,0.008,759
2025-04-29 13:56:26.874973,68931,5.124,2.394,-7.276,-0.005,-0.008,-0.047,743
2025-04-29 13:56:26.893799,68951,5.183,2.428,-7.302,-0.027,0.022,-0.009,722
2025-04-29 13:56:26.905781,68971,5.102,2.330,-7.271,-0.017,0.036,-0.003,723
2025-04-29 13:56:26.936961,68991,5.107,2.332,-7.276,-0.002,0.023,-0.044,816
2025-04-29 13:56:26.956523,69011,5.148,2.401,-7.298,0.002,0.035,-0.032,836
2025-04-29 13:56:26.976227,69031,5.114,2.411,-7.262,-0.029,0.040,-0.014,826
2025-04-29 13:56:26.996887,69051,5.119,2.310,-7.286,-0.030,0.045,-0.023,766
2025-04-29 13:56:27.015866,69071,5.186,2.289,-7.269,0.003,0.070,-0.015,697
2025-04-29 13:56:27.029020,69091,5.083,2.411,-7.262,0.005,0.074,-0.007,682
2025-04-29 13:56:27.056095,69111,5.069,2.375,-7.219,-0.014,0.036,-0.014,661
2025-04-29 13:56:27.076295,69131,5.150,2.387,-7.269,-0.019,0.028,-0.018,689
2025-04-29 13:56:27.094991,69151,5.138,2.370,-7.262,-0.029,0.043,0.006,701
2025-04-29 13:56:27.116186,69171,5.114,2.298,-7.271,-0.015,0.043,-0.005,681
2025-04-29 13:56:27.136185,69191,5.107,2.370,-7.281,-0.010,0.039,0.002,666
2025-04-29 13:56:27.155639,69211,5.102,2.377,-7.269,-0.030,0.034,0.012,656
2025-04-29 13:56:27.173683,69231,5.109,2.325,-7.252,-0.037,0.023,-0.016,662
2025-04-29 13:56:27.194755,69251,5.167,2.313,-7.269,-0.019,0.030,-0.023,611
2025-04-29 13:56:27.211298,69271,5.112,2.380,-7.252,-0.009,0.035,0.005,595
2025-04-29 13:56:27.224104,69291,5.083,2.330,-7.245,-0.023,0.012,-0.015,590
2025-04-29 13:56:27.259118,69311,5.160,2.315,-7.269,-0.014,0.015,-0.027,615
2025-04-29 13:56:27.276216,69331,5.140,2.375,-7.281,-0.010,0.038,-0.021,697
2025-04-29 13:56:27.296794,69351,5.171,2.399,-7.293,-0.027,0.051,-0.034,728
2025-04-29 13:56:27.315953,69371,5.102,2.351,-7.286,-0.024,0.065,-0.004,753
2025-04-29 13:56:27.337053,69391,5.037,2.315,-7.250,-0.009,0.045,-0.015,736
2025-04-29 13:56:27.359490,69411,5.124,2.377,-7.264,0.002,0.029,-0.024,713
2025-04-29 13:56:27.375134,69431,5.150,2.377,-7.278,-0.008,0.039,-0.015,750
2025-04-29 13:56:27.395754,69451,5.121,2.330,-7.259,-0.006,0.043,-0.030,778
2025-04-29 13:56:27.422420,69471,5.121,2.330,-7.230,0.001,0.046,-0.038,806
2025-04-29 13:56:27.436114,69491,5.116,2.356,-7.266,0.001,0.040,-0.035,859
2025-04-29 13:56:27.463368,69511,5.092,2.373,-7.264,-0.003,0.026,-0.033,802
2025-04-29 13:56:27.475621,69531,5.152,2.411,-7.278,-0.011,0.036,-0.025,715
2025-04-29 13:56:27.495570,69551,5.102,2.356,-7.242,-0.025,0.051,0.010,683
2025-04-29 13:56:27.515990,69571,5.104,2.315,-7.252,-0.011,0.038,-0.009,667
2025-04-29 13:56:27.536601,69591,5.116,2.365,-7.250,-0.018,0.033,0.009,660
2025-04-29 13:56:27.556789,69611,5.138,2.327,-7.276,-0.030,0.031,0.007,679
2025-04-29 13:56:27.574001,69631,5.133,2.349,-7.250,-0.024,0.035,-0.004,681
2025-04-29 13:56:27.594038,69651,5.131,2.377,-7.269,-0.027,0.036,0.011,665
2025-04-29 13:56:27.616962,69671,5.102,2.277,-7.281,-0.040,0.025,0.001,676
2025-04-29 13:56:27.636589,69691,5.162,2.313,-7.269,-0.015,0.020,-0.026,661
2025-04-29 13:56:27.654370,69711,5.167,2.444,-7.274,-0.032,0.038,-0.005,636
2025-04-29 13:56:27.676148,69731,5.102,2.315,-7.281,-0.046,0.045,0.013,623
2025-04-29 13:56:27.695808,69751,5.109,2.274,-7.264,-0.022,0.042,-0.011,572
2025-04-29 13:56:27.715730,69771,5.124,2.365,-7.286,-0.013,0.042,-0.013,619
2025-04-29 13:56:27.724448,69791,5.138,2.370,-7.295,-0.031,0.042,-0.011,636
2025-04-29 13:56:27.753850,69811,5.112,2.334,-7.293,-0.028,0.041,-0.011,717
2025-04-29 13:56:27.773731,69831,5.143,2.370,-7.257,-0.023,0.039,-0.019,742
2025-04-29 13:56:27.794704,69851,5.133,2.330,-7.264,-0.019,0.038,-0.017,769
2025-04-29 13:56:27.817191,69871,5.104,2.327,-7.259,-0.010,0.035,-0.008,721
2025-04-29 13:56:27.829884,69891,5.133,2.370,-7.240,-0.005,0.025,-0.009,711
2025-04-29 13:56:27.853719,69911,5.109,2.349,-7.247,-0.011,0.020,0.010,749
2025-04-29 13:56:27.874060,69931,5.112,2.327,-7.252,-0.011,0.010,-0.011,819
2025-04-29 13:56:27.895731,69951,5.128,2.380,-7.266,-0.012,0.004,-0.019,853
2025-04-29 13:56:27.916283,69971,5.157,2.375,-7.290,-0.021,0.025,0.010,839
2025-04-29 13:56:27.930418,69991,5.004,2.327,-7.271,-0.037,-0.003,-0.039,766
2025-04-29 13:56:27.957373,70011,5.193,2.334,-7.302,-0.017,0.006,-0.048,692
2025-04-29 13:56:27.977084,70031,5.047,2.404,-7.262,-0.019,0.037,0.027,683
2025-04-29 13:56:27.997800,70051,5.076,2.296,-7.269,-0.027,0.014,-0.020,656
2025-04-29 13:56:28.016939,70071,5.138,2.361,-7.302,-0.011,0.028,-0.006,670
2025-04-29 13:56:28.036606,70091,5.145,2.363,-7.283,-0.027,0.041,-0.019,695
2025-04-29 13:56:28.054944,70111,5.116,2.380,-7.300,-0.027,0.050,-0.007,656
2025-04-29 13:56:28.075261,70131,5.097,2.334,-7.321,-0.033,0.049,-0.019,653
2025-04-29 13:56:28.095625,70151,5.080,2.322,-7.290,-0.022,0.048,-0.012,671
2025-04-29 13:56:28.115862,70171,5.107,2.346,-7.281,-0.022,0.042,-0.014,663
2025-04-29 13:56:28.130098,70191,5.133,2.365,-7.259,-0.020,0.044,-0.004,612
2025-04-29 13:56:28.155992,70211,5.090,2.385,-7.274,-0.028,0.037,-0.001,624
2025-04-29 13:56:28.177975,70231,5.119,2.354,-7.257,-0.040,0.037,-0.003,604
2025-04-29 13:56:28.195074,70251,5.073,2.303,-7.274,-0.015,0.040,-0.013,620
2025-04-29 13:56:28.211811,70271,5.116,2.413,-7.259,-0.015,0.029,-0.030,698
2025-04-29 13:56:28.235979,70291,5.128,2.382,-7.262,-0.033,0.033,-0.004,736
2025-04-29 13:56:28.254355,70311,5.095,2.322,-7.266,-0.031,0.029,-0.003,744
2025-04-29 13:56:28.280323,70331,5.128,2.339,-7.250,-0.026,0.024,-0.017,750
2025-04-29 13:56:28.294930,70351,5.124,2.368,-7.257,-0.019,0.039,-0.012,700
2025-04-29 13:56:28.315971,70371,5.095,2.330,-7.264,-0.014,0.046,-0.020,719
2025-04-29 13:56:28.341148,70391,5.078,2.346,-7.245,-0.008,0.040,-0.049,812
2025-04-29 13:56:28.353316,70411,5.092,2.389,-7.274,-0.012,0.031,-0.039,816
2025-04-29 13:56:28.384634,70431,5.138,2.411,-7.269,-0.027,0.031,-0.009,820
2025-04-29 13:56:28.389791,70451,5.095,2.325,-7.298,-0.026,0.031,0.009,788
2025-04-29 13:56:28.405408,70471,5.121,2.356,-7.290,-0.013,0.029,-0.023,691
2025-04-29 13:56:28.435987,70491,5.140,2.428,-7.305,-0.025,0.044,-0.019,682
2025-04-29 13:56:28.454420,70511,5.119,2.380,-7.281,-0.040,0.059,-0.009,654
2025-04-29 13:56:28.482180,70531,5.104,2.337,-7.262,-0.030,0.062,-0.017,679
2025-04-29 13:56:28.496410,70551,5.138,2.416,-7.245,-0.029,0.070,-0.004,682
2025-04-29 13:56:28.516026,70571,5.148,2.327,-7.269,-0.030,0.080,0.002,682
2025-04-29 13:56:28.537112,70591,5.112,2.380,-7.274,-0.023,0.083,0.007,662
2025-04-29 13:56:28.554830,70611,5.128,2.334,-7.271,0.008,0.073,-0.014,673
2025-04-29 13:56:28.574018,70631,5.136,2.452,-7.264,-0.017,0.074,-0.020,651
2025-04-29 13:56:28.593868,70651,5.124,2.315,-7.228,-0.020,0.067,-0.003,624
2025-04-29 13:56:28.614403,70671,5.143,2.361,-7.214,-0.007,0.050,-0.010,581
2025-04-29 13:56:28.637446,70691,5.150,2.389,-7.254,-0.011,0.047,-0.012,593
2025-04-29 13:56:28.655040,70711,5.157,2.397,-7.257,-0.027,0.061,-0.007,601
2025-04-29 13:56:28.675787,70731,5.085,2.279,-7.226,-0.016,0.043,0.010,656
2025-04-29 13:56:28.698189,70751,5.231,2.385,-7.250,-0.006,0.037,-0.033,714
2025-04-29 13:56:28.714263,70771,5.205,2.399,-7.242,-0.008,0.062,0.001,745
2025-04-29 13:56:28.737958,70791,5.061,2.358,-7.247,-0.010,0.038,0.053,601
2025-04-29 13:56:28.763116,70811,5.171,2.344,-7.240,-0.046,0.015,-0.048,705
2025-04-29 13:56:28.778878,70831,5.313,2.315,-7.290,0.018,0.046,-0.035,747
2025-04-29 13:56:28.794620,70851,5.200,2.471,-7.190,-0.011,0.096,-0.005,757
2025-04-29 13:56:28.814527,70871,5.150,2.212,-7.257,-0.037,0.058,-0.060,806
2025-04-29 13:56:28.836197,70891,5.236,2.399,-7.250,0.023,0.078,-0.043,842
2025-04-29 13:56:28.854071,70911,5.136,2.298,-7.298,-0.020,0.044,-0.093,809
2025-04-29 13:56:28.879481,70931,5.236,2.461,-7.230,0.017,0.054,-0.063,721
2025-04-29 13:56:28.904649,70951,5.200,2.413,-7.230,-0.022,0.074,-0.050,693
2025-04-29 13:56:28.904649,70971,5.095,2.296,-7.240,0.001,0.058,-0.005,675
2025-04-29 13:56:28.936055,70991,5.119,2.485,-7.168,-0.016,0.018,-0.082,666
2025-04-29 13:56:28.955912,71011,5.207,2.380,-7.247,-0.022,0.012,-0.060,680
2025-04-29 13:56:28.974386,71031,5.286,2.444,-7.281,-0.016,0.054,-0.032,683
2025-04-29 13:56:28.996987,71051,5.100,2.399,-7.175,-0.020,0.071,0.011,672
2025-04-29 13:56:29.015376,71071,5.116,2.320,-7.207,-0.015,0.028,-0.035,675
2025-04-29 13:56:29.035703,71091,5.265,2.404,-7.242,-0.010,0.028,-0.031,641
2025-04-29 13:56:29.054651,71111,5.198,2.373,-7.183,-0.021,0.054,-0.001,634
2025-04-29 13:56:29.078018,71131,5.179,2.303,-7.178,-0.028,0.046,-0.043,601
2025-04-29 13:56:29.104512,71151,5.136,2.418,-7.245,0.009,0.042,-0.015,590
2025-04-29 13:56:29.105513,71171,5.198,2.440,-7.228,-0.022,0.048,-0.017,608
2025-04-29 13:56:29.134669,71191,5.133,2.401,-7.226,-0.026,0.042,0.005,648
2025-04-29 13:56:29.155831,71211,5.167,2.368,-7.221,-0.041,0.020,-0.024,705
2025-04-29 13:56:29.173946,71231,5.308,2.351,-7.245,-0.022,0.047,-0.021,752
2025-04-29 13:56:29.202427,71251,5.193,2.370,-7.183,0.004,0.079,0.009,766
2025-04-29 13:56:29.214934,71271,5.205,2.354,-7.250,-0.018,0.055,-0.045,743
2025-04-29 13:56:29.236240,71291,5.195,2.480,-7.219,-0.019,0.064,-0.016,733
2025-04-29 13:56:29.254489,71311,5.207,2.397,-7.195,-0.048,0.067,-0.025,782
2025-04-29 13:56:29.274419,71331,5.229,2.363,-7.192,-0.027,0.090,0.007,806
2025-04-29 13:56:29.294392,71351,5.114,2.342,-7.140,-0.018,0.068,-0.012,844
2025-04-29 13:56:29.315887,71371,5.183,2.394,-7.171,-0.012,0.029,-0.046,789
2025-04-29 13:56:29.334733,71391,5.250,2.425,-7.219,-0.011,0.028,-0.018,754
2025-04-29 13:56:29.355531,71411,5.236,2.433,-7.226,-0.021,0.038,-0.020,686
2025-04-29 13:56:29.378833,71431,5.171,2.418,-7.171,-0.024,0.047,0.019,664
2025-04-29 13:56:29.404591,71451,5.138,2.380,-7.156,-0.032,0.019,0.012,670
2025-04-29 13:56:29.417403,71471,5.253,2.322,-7.173,-0.021,0.012,-0.011,684
2025-04-29 13:56:29.435545,71491,5.267,2.389,-7.214,-0.004,0.034,-0.006,714
2025-04-29 13:56:29.455088,71511,5.207,2.354,-7.204,-0.013,0.031,-0.032,673
2025-04-29 13:56:29.473538,71531,5.205,2.437,-7.202,-0.009,0.038,-0.025,662
2025-04-29 13:56:29.496973,71551,5.169,2.404,-7.166,-0.020,0.028,-0.007,649
2025-04-29 13:56:29.513513,71571,5.239,2.421,-7.202,-0.026,0.023,-0.005,659
2025-04-29 13:56:29.536155,71591,5.253,2.385,-7.228,-0.029,0.036,-0.013,616
2025-04-29 13:56:29.555805,71611,5.270,2.385,-7.197,-0.022,0.058,-0.018,564
2025-04-29 13:56:29.576062,71631,5.191,2.373,-7.187,-0.017,0.064,-0.021,606
2025-04-29 13:56:29.597370,71651,5.176,2.399,-7.173,-0.015,0.048,-0.026,630
2025-04-29 13:56:29.615586,71671,5.193,2.456,-7.175,-0.026,0.042,-0.018,657
2025-04-29 13:56:29.635854,71691,5.183,2.361,-7.183,-0.026,0.035,0.003,737
2025-04-29 13:56:29.656612,71711,5.217,2.394,-7.163,-0.021,0.024,-0.003,746
2025-04-29 13:56:29.662266,71731,5.234,2.404,-7.221,-0.017,0.027,0.001,754
2025-04-29 13:56:29.695655,71751,5.222,2.344,-7.204,-0.011,0.026,-0.014,726
2025-04-29 13:56:29.716035,71771,5.253,2.392,-7.192,-0.007,0.029,-0.026,734
2025-04-29 13:56:29.736087,71791,5.212,2.416,-7.207,-0.008,0.039,-0.020,793
2025-04-29 13:56:29.753238,71811,5.210,2.382,-7.195,-0.010,0.032,-0.029,814
2025-04-29 13:56:29.775243,71831,5.205,2.385,-7.183,-0.004,0.031,-0.027,833
2025-04-29 13:56:29.796195,71851,5.191,2.411,-7.219,-0.001,0.031,-0.020,761
2025-04-29 13:56:29.816977,71871,5.207,2.385,-7.199,-0.013,0.028,-0.016,705
2025-04-29 13:56:29.831051,71891,5.243,2.382,-7.216,-0.015,0.037,-0.025,681
2025-04-29 13:56:29.850228,71911,5.107,2.430,-7.173,-0.010,0.038,0.026,650
2025-04-29 13:56:29.863914,71931,5.119,2.389,-7.214,-0.044,-0.025,-0.051,693
2025-04-29 13:56:29.883477,71951,5.375,2.385,-7.247,-0.025,0.014,-0.035,681
2025-04-29 13:56:29.921978,71971,5.210,2.437,-7.211,-0.010,0.082,0.035,670
2025-04-29 13:56:29.936063,71991,5.150,2.385,-7.195,-0.026,0.061,-0.015,668
2025-04-29 13:56:29.960758,72011,5.236,2.397,-7.238,-0.036,0.055,-0.018,673
2025-04-29 13:56:29.975788,72031,5.248,2.404,-7.173,-0.030,0.067,0.003,653
2025-04-29 13:56:29.997649,72051,5.186,2.365,-7.149,-0.033,0.055,-0.013,620
2025-04-29 13:56:30.021748,72071,5.234,2.368,-7.166,-0.022,0.045,-0.013,584
2025-04-29 13:56:30.035045,72091,5.169,2.392,-7.204,-0.020,0.037,-0.002,594
2025-04-29 13:56:30.055248,72111,5.203,2.413,-7.190,-0.021,0.026,-0.012,631
2025-04-29 13:56:30.074918,72131,5.219,2.418,-7.197,-0.025,0.029,0.018,636
2025-04-29 13:56:30.095853,72151,5.215,2.401,-7.180,-0.034,0.025,0.006,735
2025-04-29 13:56:30.113087,72171,5.174,2.332,-7.163,-0.018,0.017,0.028,728
2025-04-29 13:56:30.141410,72191,5.234,2.375,-7.192,-0.009,-0.001,-0.020,768
2025-04-29 13:56:30.153630,72211,5.296,2.401,-7.228,-0.001,0.025,-0.012,713
2025-04-29 13:56:30.170409,72231,5.195,2.375,-7.192,-0.010,0.034,-0.010,752
2025-04-29 13:56:30.195639,72251,5.215,2.416,-7.216,-0.016,0.026,-0.031,774
2025-04-29 13:56:30.216177,72271,5.222,2.440,-7.216,-0.027,0.037,-0.001,804
2025-04-29 13:56:30.235941,72291,5.176,2.356,-7.216,-0.026,0.038,0.003,823
2025-04-29 13:56:30.251631,72311,5.267,2.368,-7.211,-0.021,0.037,-0.014,791
2025-04-29 13:56:30.276609,72331,5.200,2.421,-7.238,-0.025,0.049,0.006,704
2025-04-29 13:56:30.295391,72351,5.215,2.373,-7.209,-0.038,0.050,-0.010,695
2025-04-29 13:56:30.318073,72371,5.236,2.375,-7.168,-0.027,0.051,-0.011,668
2025-04-29 13:56:30.325154,72391,5.174,2.401,-7.168,-0.022,0.047,0.000,662
2025-04-29 13:56:30.354579,72411,5.203,2.428,-7.185,-0.030,0.037,-0.005,675
2025-04-29 13:56:30.376112,72431,5.229,2.382,-7.221,-0.029,0.037,0.005,686
2025-04-29 13:56:30.391649,72451,5.200,2.354,-7.190,-0.021,0.037,-0.001,653
2025-04-29 13:56:30.403337,72471,5.224,2.373,-7.178,-0.016,0.030,-0.010,671
2025-04-29 13:56:30.435702,72491,5.231,2.399,-7.197,-0.015,0.031,-0.004,646
2025-04-29 13:56:30.455937,72511,5.258,2.413,-7.219,-0.021,0.033,-0.009,644
2025-04-29 13:56:30.477111,72531,5.236,2.382,-7.180,-0.028,0.041,-0.006,590
2025-04-29 13:56:30.490787,72551,5.224,2.358,-7.163,-0.022,0.044,-0.013,573
2025-04-29 13:56:30.516010,72571,5.217,2.361,-7.183,-0.015,0.040,-0.011,594
2025-04-29 13:56:30.534877,72591,5.205,2.387,-7.173,-0.019,0.030,-0.016,644
2025-04-29 13:56:30.541394,72611,5.234,2.411,-7.233,-0.021,0.033,-0.006,738
2025-04-29 13:56:30.576346,72631,5.219,2.387,-7.195,-0.020,0.043,0.015,744
2025-04-29 13:56:30.590054,72651,5.104,2.361,-7.161,-0.021,0.014,0.014,743
2025-04-29 13:56:30.603526,72671,5.334,2.361,-7.240,-0.029,-0.004,-0.057,731
2025-04-29 13:56:30.625845,72691,5.346,2.404,-7.247,-0.005,0.074,0.006,730
2025-04-29 13:56:30.654691,72711,5.128,2.373,-7.140,-0.021,0.066,-0.022,760
2025-04-29 13:56:30.677170,72731,5.203,2.433,-7.195,-0.023,0.038,-0.036,810
2025-04-29 13:56:30.684779,72751,5.260,2.452,-7.195,-0.034,0.050,0.005,835
2025-04-29 13:56:30.714393,72771,5.203,2.308,-7.173,-0.033,0.055,0.002,840
2025-04-29 13:56:30.738496,72791,5.215,2.363,-7.173,-0.013,0.047,-0.029,762
2025-04-29 13:56:30.755737,72811,5.205,2.399,-7.185,-0.013,0.045,-0.015,708
2025-04-29 13:56:30.770523,72831,5.181,2.375,-7.173,-0.011,0.029,-0.021,663
2025-04-29 13:56:30.797244,72851,5.248,2.425,-7.209,-0.010,0.025,-0.019,654
2025-04-29 13:56:30.818474,72871,5.215,2.382,-7.197,-0.019,0.032,-0.003,682
2025-04-29 13:56:30.851592,72891,5.200,2.389,-7.171,-0.010,0.022,-0.004,693
2025-04-29 13:56:30.856637,72911,5.160,2.358,-7.151,-0.010,0.003,-0.001,677
2025-04-29 13:56:30.874625,72931,5.318,2.385,-7.197,-0.013,0.001,-0.030,647
2025-04-29 13:56:30.895584,72951,5.296,2.401,-7.223,-0.011,0.047,-0.003,659
2025-04-29 13:56:30.915850,72971,5.188,2.385,-7.187,-0.022,0.054,-0.014,671
2025-04-29 13:56:30.943165,72991,5.183,2.421,-7.161,-0.019,0.042,-0.014,615
2025-04-29 13:56:30.955064,73011,5.152,2.354,-7.135,-0.025,0.020,0.007,590
2025-04-29 13:56:30.975068,73031,5.250,2.385,-7.202,-0.015,0.013,-0.009,595
2025-04-29 13:56:30.991188,73051,5.272,2.394,-7.226,-0.022,0.036,0.001,602
2025-04-29 13:56:31.014507,73071,5.203,2.327,-7.178,-0.019,0.041,-0.002,652
2025-04-29 13:56:31.035692,73091,5.210,2.334,-7.204,-0.007,0.029,-0.041,723
2025-04-29 13:56:31.054579,73111,5.258,2.365,-7.204,0.003,0.035,-0.037,747
2025-04-29 13:56:31.076515,73131,5.162,2.423,-7.187,-0.006,0.034,-0.025,754
2025-04-29 13:56:31.097464,73151,5.207,2.406,-7.183,-0.021,0.015,-0.022,693
2025-04-29 13:56:31.115819,73171,5.193,2.358,-7.204,-0.022,0.004,-0.024,755
2025-04-29 13:56:31.138741,73191,5.217,2.370,-7.183,-0.013,0.007,-0.032,747
2025-04-29 13:56:31.156499,73211,5.205,2.397,-7.211,-0.007,0.012,-0.026,797
2025-04-29 13:56:31.175745,73231,5.183,2.435,-7.211,-0.017,0.011,-0.026,832
2025-04-29 13:56:31.195408,73251,5.219,2.380,-7.219,-0.027,0.022,-0.022,804
2025-04-29 13:56:31.207950,73271,5.193,2.346,-7.228,-0.013,0.035,-0.011,726
2025-04-29 13:56:31.249423,73291,5.148,2.399,-7.214,-0.013,0.032,-0.021,685
2025-04-29 13:56:31.262722,73311,5.169,2.387,-7.221,-0.017,0.030,-0.015,669
2025-04-29 13:56:31.275587,73331,5.188,2.406,-7.228,-0.025,0.027,-0.013,669
2025-04-29 13:56:31.296725,73351,5.174,2.399,-7.219,-0.033,0.027,0.002,678
2025-04-29 13:56:31.315063,73371,5.191,2.382,-7.192,-0.039,0.031,-0.003,685
2025-04-29 13:56:31.335757,73391,5.150,2.413,-7.202,-0.027,0.037,0.023,657
2025-04-29 13:56:31.345297,73411,5.088,2.356,-7.214,-0.049,-0.009,-0.019,668
2025-04-29 13:56:31.374052,73431,5.296,2.358,-7.281,-0.030,0.005,-0.044,663
2025-04-29 13:56:31.398503,73451,5.224,2.421,-7.230,-0.012,0.067,0.023,646
2025-04-29 13:56:31.416124,73471,5.148,2.423,-7.204,-0.027,0.064,0.001,617
2025-04-29 13:56:31.435794,73491,5.169,2.404,-7.233,-0.025,0.059,0.014,581
2025-04-29 13:56:31.456563,73511,5.219,2.428,-7.180,-0.033,0.071,0.040,617
2025-04-29 13:56:31.476334,73531,5.181,2.274,-7.199,-0.022,0.058,0.011,646
2025-04-29 13:56:31.483282,73551,5.231,2.416,-7.185,-0.003,0.051,-0.016,706
2025-04-29 13:56:31.510663,73571,5.210,2.401,-7.190,-0.021,0.057,0.000,741
2025-04-29 13:56:31.535837,73591,5.193,2.337,-7.183,-0.016,0.051,-0.016,769
2025-04-29 13:56:31.557127,73611,5.205,2.425,-7.190,-0.007,0.047,-0.013,732
2025-04-29 13:56:31.575946,73631,5.181,2.418,-7.202,-0.028,0.041,-0.006,715
2025-04-29 13:56:31.588202,73651,5.160,2.385,-7.178,-0.025,0.025,0.007,754
2025-04-29 13:56:31.609138,73671,5.155,2.342,-7.190,-0.029,-0.010,-0.034,791
2025-04-29 13:56:31.633782,73691,5.260,2.375,-7.230,-0.019,-0.005,-0.036,828
2025-04-29 13:56:31.661583,73711,5.229,2.401,-7.197,-0.015,0.022,-0.009,842
2025-04-29 13:56:31.661583,73731,5.186,2.365,-7.228,-0.015,0.027,-0.024,776
2025-04-29 13:56:31.696748,73751,5.227,2.411,-7.219,-0.021,0.038,-0.010,682
2025-04-29 13:56:31.719075,73771,5.191,2.373,-7.233,-0.023,0.044,-0.001,682
2025-04-29 13:56:31.738706,73791,5.176,2.368,-7.223,-0.015,0.038,-0.016,646
2025-04-29 13:56:31.763149,73811,5.195,2.392,-7.221,-0.015,0.041,-0.014,677
2025-04-29 13:56:31.771172,73831,5.188,2.377,-7.180,-0.012,0.045,-0.015,689
2025-04-29 13:56:31.791401,73851,5.207,2.356,-7.204,-0.001,0.050,-0.027,688
2025-04-29 13:56:31.817028,73871,5.212,2.435,-7.175,-0.008,0.052,-0.007,649
2025-04-29 13:56:31.835804,73891,5.167,2.389,-7.195,-0.027,0.038,-0.012,668
2025-04-29 13:56:31.860172,73911,5.186,2.377,-7.195,-0.026,0.033,-0.007,654
2025-04-29 13:56:31.874869,73931,5.176,2.351,-7.221,-0.013,0.029,-0.009,615
2025-04-29 13:56:31.894221,73951,5.174,2.373,-7.180,-0.012,0.018,-0.026,569
2025-04-29 13:56:31.916022,73971,5.203,2.392,-7.230,-0.015,0.011,-0.028,600
2025-04-29 13:56:31.934227,73991,5.229,2.394,-7.238,-0.020,0.018,-0.017,614
2025-04-29 13:56:31.954331,74011,5.205,2.356,-7.209,-0.017,0.029,-0.017,639
2025-04-29 13:56:31.976096,74031,5.183,2.404,-7.207,-0.011,0.038,-0.008,715
2025-04-29 13:56:31.994039,74051,5.164,2.382,-7.221,-0.017,0.031,-0.014,734
2025-04-29 13:56:32.013035,74071,5.157,2.409,-7.187,-0.022,0.024,-0.012,753
2025-04-29 13:56:32.030470,74091,5.195,2.358,-7.214,-0.025,0.020,-0.017,700
2025-04-29 13:56:32.056482,74111,5.219,2.385,-7.219,-0.016,0.023,-0.013,763
2025-04-29 13:56:32.079042,74131,5.193,2.421,-7.235,-0.026,0.028,-0.013,762
2025-04-29 13:56:32.096526,74151,5.188,2.401,-7.245,-0.031,0.035,0.006,808
2025-04-29 13:56:32.115851,74171,5.174,2.361,-7.240,-0.026,0.039,-0.008,822
2025-04-29 13:56:32.138097,74191,5.112,2.399,-7.192,-0.019,0.031,0.016,795
2025-04-29 13:56:32.155187,74211,5.138,2.365,-7.204,-0.044,-0.010,-0.046,720
2025-04-29 13:56:32.178448,74231,5.313,2.385,-7.271,-0.018,0.029,-0.014,680
2025-04-29 13:56:32.197084,74251,5.160,2.430,-7.228,-0.019,0.065,0.013,677
2025-04-29 13:56:32.217867,74271,5.152,2.356,-7.195,-0.029,0.055,0.000,667
2025-04-29 13:56:32.236878,74291,5.160,2.401,-7.214,-0.026,0.045,-0.004,673
2025-04-29 13:56:32.256518,74311,5.179,2.385,-7.254,-0.030,0.047,0.007,671
2025-04-29 13:56:32.276419,74331,5.191,2.346,-7.230,-0.016,0.049,-0.013,657
2025-04-29 13:56:32.296570,74351,5.195,2.430,-7.171,-0.012,0.045,-0.006,669
2025-04-29 13:56:32.307617,74371,5.188,2.356,-7.199,-0.022,0.036,-0.016,644
2025-04-29 13:56:32.335584,74391,5.191,2.394,-7.230,-0.012,0.035,-0.015,637
2025-04-29 13:56:32.350314,74411,5.155,2.444,-7.204,-0.026,0.030,0.007,598
2025-04-29 13:56:32.365723,74431,5.186,2.356,-7.221,-0.032,0.016,-0.019,584
2025-04-29 13:56:32.390391,74451,5.162,2.394,-7.226,-0.013,0.016,0.004,601
2025-04-29 13:56:32.416862,74471,5.114,2.361,-7.195,-0.022,-0.014,-0.045,652
2025-04-29 13:56:32.434092,74491,5.234,2.406,-7.245,-0.018,-0.010,-0.036,713
2025-04-29 13:56:32.456939,74511,5.243,2.397,-7.238,-0.022,0.030,-0.010,746
2025-04-29 13:56:32.479446,74531,5.169,2.363,-7.216,-0.011,0.055,0.009,741
2025-04-29 13:56:32.487832,74551,5.124,2.397,-7.195,-0.013,0.037,-0.012,732
2025-04-29 13:56:32.513812,74571,5.195,2.409,-7.214,-0.020,0.030,-0.019,721
2025-04-29 13:56:32.535815,74591,5.145,2.394,-7.214,-0.022,0.037,-0.005,766
2025-04-29 13:56:32.553683,74611,5.176,2.413,-7.247,-0.023,0.038,-0.014,803
2025-04-29 13:56:32.581172,74631,5.186,2.404,-7.238,-0.024,0.046,-0.004,857
2025-04-29 13:56:32.596930,74651,5.171,2.351,-7.228,-0.011,0.049,-0.019,809
